-78.5	 0.453622
-78.49	 0.453611
-78.48	 0.4536
-78.47	 0.453589
-78.46	 0.453578
-78.45	 0.453567
-78.44	 0.453556
-78.43	 0.453545
-78.42	 0.453534
-78.41	 0.453522
-78.4	 0.453511
-78.39	 0.4535
-78.38	 0.453489
-78.37	 0.453478
-78.36	 0.453467
-78.35	 0.453456
-78.34	 0.453445
-78.33	 0.453434
-78.32	 0.453422
-78.31	 0.453411
-78.3	 0.4534
-78.29	 0.453389
-78.28	 0.453378
-78.27	 0.453367
-78.26	 0.453356
-78.25	 0.453345
-78.24	 0.453334
-78.23	 0.453323
-78.22	 0.453311
-78.21	 0.4533
-78.2	 0.453289
-78.19	 0.453278
-78.18	 0.453267
-78.17	 0.453256
-78.16	 0.453245
-78.15	 0.453234
-78.14	 0.453223
-78.13	 0.453212
-78.12	 0.4532
-78.11	 0.453189
-78.1	 0.453178
-78.09	 0.453167
-78.08	 0.453156
-78.07	 0.453145
-78.06	 0.453134
-78.05	 0.453123
-78.04	 0.453112
-78.03	 0.453101
-78.02	 0.45309
-78.01	 0.453079
-78	 0.453067
-77.99	 0.453056
-77.98	 0.453045
-77.97	 0.453034
-77.96	 0.453023
-77.95	 0.453012
-77.94	 0.453001
-77.93	 0.45299
-77.92	 0.452979
-77.91	 0.452968
-77.9	 0.452957
-77.89	 0.452946
-77.88	 0.452935
-77.87	 0.452924
-77.86	 0.452912
-77.85	 0.452901
-77.84	 0.45289
-77.83	 0.452879
-77.82	 0.452868
-77.81	 0.452857
-77.8	 0.452846
-77.79	 0.452835
-77.78	 0.452824
-77.77	 0.452813
-77.76	 0.452802
-77.75	 0.452791
-77.74	 0.45278
-77.73	 0.452769
-77.72	 0.452758
-77.71	 0.452747
-77.7	 0.452736
-77.69	 0.452725
-77.68	 0.452714
-77.67	 0.452703
-77.66	 0.452692
-77.65	 0.452681
-77.64	 0.452669
-77.63	 0.452658
-77.62	 0.452647
-77.61	 0.452636
-77.6	 0.452625
-77.59	 0.452614
-77.58	 0.452603
-77.57	 0.452592
-77.56	 0.452581
-77.55	 0.45257
-77.54	 0.452559
-77.53	 0.452548
-77.52	 0.452537
-77.51	 0.452526
-77.5	 0.452515
-77.49	 0.452504
-77.48	 0.452493
-77.47	 0.452482
-77.46	 0.452471
-77.45	 0.45246
-77.44	 0.452449
-77.43	 0.452438
-77.42	 0.452428
-77.41	 0.452417
-77.4	 0.452406
-77.39	 0.452395
-77.38	 0.452384
-77.37	 0.452373
-77.36	 0.452362
-77.35	 0.452351
-77.34	 0.45234
-77.33	 0.452329
-77.32	 0.452318
-77.31	 0.452307
-77.3	 0.452296
-77.29	 0.452285
-77.28	 0.452274
-77.27	 0.452263
-77.26	 0.452252
